date,open,high,low,close,adj_close,volume,high_20,low_20,vol_sma20,atr14
2021-11-23,467.22,469.1,464.45,468.19,440.1176,73206500,473.54,453.86,56001650.0,3.7389
2021-11-24,466.06,469.57,465.19,469.44,441.2927,61858800,473.54,455.45,55472690.0,3.7847
2021-11-26,462.34,463.9,457.77,458.97,431.4504,112669600,473.54,455.56,58534275.0,4.3479
2021-11-29,464.07,466.56,461.73,464.6,436.7428,86268800,473.54,457.77,59339595.0,4.5795
2021-11-30,462.0,464.03,455.3,455.56,428.2449,148559600,473.54,455.3,64345895.0,4.9167
2021-12-01,461.64,464.67,450.29,450.5,423.4883,131939200,473.54,450.29,68497435.0,5.5926
2021-12-02,450.73,459.07,450.31,457.4,429.9745,127637800,473.54,450.29,72253835.0,5.8189
2021-12-03,459.17,460.3,448.92,453.42,426.2332,137331600,473.54,448.92,76478060.0,6.2161
2021-12-06,456.13,460.79,453.56,458.79,431.2812,98977500,473.54,448.92,78107405.0,6.2985
2021-12-07,464.41,468.88,458.65,468.28,440.2022,95484700,473.54,448.92,80361380.0,6.5793
2021-12-08,468.7,470.0,466.83,469.52,441.3678,72238800,473.54,448.92,81415865.0,6.3358
2021-12-09,468.15,469.63,466.14,466.35,438.3878,61272600,473.54,448.92,81008010.0,6.1325
2021-12-10,469.23,470.9,466.51,470.74,442.5146,77159800,473.54,448.92,83123575.0,6.0195
2021-12-13,470.19,470.56,466.27,466.57,438.5947,87724700,473.54,448.92,84836475.0,5.9088
2021-12-14,463.09,465.74,460.25,463.36,435.5772,97264100,473.54,448.92,87350655.0,5.9382
2021-12-15,463.42,470.86,460.74,470.6,442.3831,116899300,473.54,448.92,90752745.0,6.2369
2021-12-16,472.57,472.87,464.8,466.45,438.4819,116568600,473.54,448.92,94188260.0,6.3678
2021-12-17,461.55,464.74,458.06,459.87,433.8153,135511600,473.54,448.92,98432560.0,6.5123
2021-12-20,454.48,455.4,451.14,454.98,429.2023,107134800,473.54,448.92,100923520.0,6.6707
2021-12-21,458.61,463.21,456.31,463.06,436.8245,69806300,472.87,448.92,100775735.0,6.7821
2021-12-22,462.79,467.81,462.58,467.69,441.1921,58890200,472.87,448.92,100059920.0,6.6712
2021-12-23,468.75,472.19,468.64,470.6,443.9373,56439700,472.87,448.92,99788965.0,6.5161
2021-12-27,472.06,477.31,472.01,477.26,450.2199,56808600,477.31,448.92,96995915.0,6.53
2021-12-28,477.72,478.81,476.06,476.87,449.852,47274600,478.81,448.92,95046205.0,6.26
